ord_value,organism_name,organism_category
enterococcus faecium previously identified confirmed vancomycin resistant enterococcus,enterococcus_faecium,enterococcus (all species)
most closely resembles enterococcus faecium confirmed vancomycin resistant enterococcus,enterococcus_faecium,enterococcus (all species)
update: confirmed vancomycin resistant enterococcus enterococcus faecium,enterococcus_faecium,enterococcus (all species)
update: enterococcus faecium confirmed vancomycin resistant enterococcus,enterococcus_faecium,enterococcus (all species)
vancomycin-susceptible enterococcus faecium,enterococcus_faecium,enterococcus (all species)
"10,000 enterococcus gallinarum",enterococcus_gallinarum,enterococcus (all species)
"40,000 enterococcus gallinarum",enterococcus_gallinarum,enterococcus (all species)
"50,000 enterococcus gallinarum",enterococcus_gallinarum,enterococcus (all species)
"60,000 enterococcus gallinarum",enterococcus_gallinarum,enterococcus (all species)
enterococcus gallinarum,enterococcus_gallinarum,enterococcus (all species)
enterococcus gallinarum strain 1,enterococcus_gallinarum,enterococcus (all species)
enterococcus gallinarum strain 2,enterococcus_gallinarum,enterococcus (all species)
enterococcus gallinarum confirmed vancomycin intermediate enterococcus,enterococcus_gallinarum,enterococcus (all species)
enterococcus gallinarum confirmed vancomycin resistant enterococcus,enterococcus_gallinarum,enterococcus (all species)
enterococcus gilvus,enterococcus_gilvus,enterococcus (all species)
enterococcus hirae,enterococcus_hirae,enterococcus (all species)
enterococcus hirae strain 1,enterococcus_hirae,enterococcus (all species)
enterococcus hirae strain 2,enterococcus_hirae,enterococcus (all species)
enterococcus malodoratus,enterococcus_malodoratus,enterococcus (all species)
enterococcus mundtii,enterococcus_mundtii,enterococcus (all species)
"10,000 enterococcus raffinosus",enterococcus_raffinosus,enterococcus (all species)
"100,000 enterococcus raffinosus",enterococcus_raffinosus,enterococcus (all species)
"20,000 enterococcus raffinosus",enterococcus_raffinosus,enterococcus (all species)
"40,000 enterococcus raffinosus",enterococcus_raffinosus,enterococcus (all species)
"50,000 enterococcus raffinosus",enterococcus_raffinosus,enterococcus (all species)
"60,000 enterococcus raffinosus",enterococcus_raffinosus,enterococcus (all species)
"70,000 enterococcus raffinosus",enterococcus_raffinosus,enterococcus (all species)
"90,000 enterococcus raffinosus",enterococcus_raffinosus,enterococcus (all species)
enterococcus raffinosus,enterococcus_raffinosus,enterococcus (all species)
enterococcus raffinosus strain 1,enterococcus_raffinosus,enterococcus (all species)
enterococcus raffinosus confirmed vancomycin resistant enterococcus,enterococcus_raffinosus,enterococcus (all species)
enterococcus saccharolyticus,enterococcus_saccharolyticus,enterococcus (all species)
confirmed vancomycin intermediate enterococcus,enterococcus_sp,enterococcus (all species)
confirmed vancomycin resistant enterococcus,enterococcus_sp,enterococcus (all species)
confirmed vancomycin susceptible enterococcus,enterococcus_sp,enterococcus (all species)
enterococcus,enterococcus_sp,enterococcus (all species)
enterococcus confirmed,enterococcus_sp,enterococcus (all species)
enterococcus confirmed vancomycin intermediate enterococcus,enterococcus_sp,enterococcus (all species)
enterococcus confirmed vancomycin resistant enterococcus,enterococcus_sp,enterococcus (all species)
enterococcus confirmed vancomycin susceptible enterococcus,enterococcus_sp,enterococcus (all species)
enterococcus considered part of endogenous flora,enterococcus_sp,enterococcus (all species)
enterococcus probable,enterococcus_sp,enterococcus (all species)
"enterococcus sp.,not faecalis or faecium",enterococcus_sp,enterococcus (all species)
enterococcus species,enterococcus_sp,enterococcus (all species)
enterococcus species strain 1,enterococcus_sp,enterococcus (all species)
enterococcus species strain 2,enterococcus_sp,enterococcus (all species)
vancomycin resistant enterococcus,enterococcus_sp,enterococcus (all species)
vancomycin-resistant enterococcus species,enterococcus_sp,enterococcus (all species)
enterococcus species probable,enterococcus_sp,enterococcus (all species)
enterococcus sp.,enterococcus_sp,enterococcus (all species)
gram positive cocci in chains presumptive vancomycin susceptible enterococcus,enterococcus_sp,enterococcus (all species)
enterovirus,enterovirus,"enterovirus (coxsackie, echo, polio)"
^escherichia coli 1 and 2,escherichia_coli,escherichia (also e. coli)
^escherichia coli bottle num 1,escherichia_coli,escherichia (also e. coli)
^escherichia coli no. 1 and no. 2,escherichia_coli,escherichia (also e. coli)
^escherichia coli no1 and no2,escherichia_coli,escherichia (also e. coli)
^escherichia coli number 1. and 2,escherichia_coli,escherichia (also e. coli)
^escherichia coli strain 1 1 and 2,escherichia_coli,escherichia (also e. coli)
^escherichia coli strain 1 not o157,escherichia_coli,escherichia (also e. coli)
"^escherichia coli strain 1 susceptible to cefepime, ceftazidime and ceftriaxone.",escherichia_coli,escherichia (also e. coli)
^escherichia coli strain 1 x2,escherichia_coli,escherichia (also e. coli)
^escherichia coli strain 2 1 and 2,escherichia_coli,escherichia (also e. coli)
^escherichia coli strain 2 bottle num 2,escherichia_coli,escherichia (also e. coli)
^escherichia coli strain 2 x2,escherichia_coli,escherichia (also e. coli)
^escherichia coli strain 3 1 and 2,escherichia_coli,escherichia (also e. coli)
^escherichia coli strain 3 x2,escherichia_coli,escherichia (also e. coli)
^escherichia coli strain 4 x2,escherichia_coli,escherichia (also e. coli)
^escherichia coli strain 5 x2,escherichia_coli,escherichia (also e. coli)
^escherichia coli x 2,escherichia_coli,escherichia (also e. coli)
^escherichia coli x2,escherichia_coli,escherichia (also e. coli)
"1,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"1,100 escherichia coli",escherichia_coli,escherichia (also e. coli)
"10,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"10,000 escherichia coli strain 1",escherichia_coli,escherichia (also e. coli)
"10,000 escherichia coli strain 2",escherichia_coli,escherichia (also e. coli)
100 escherichia coli,escherichia_coli,escherichia (also e. coli)
"100,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"100,000 escherichia coli strain 2",escherichia_coli,escherichia (also e. coli)
1000 escherichia coli,escherichia_coli,escherichia (also e. coli)
10000 escherichia coli,escherichia_coli,escherichia (also e. coli)
"120,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"140,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"170,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"18,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"180,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"2,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"20,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"20,000 escherichia coli strain 2",escherichia_coli,escherichia (also e. coli)
"200,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"200,000 escherichia coli strain 2",escherichia_coli,escherichia (also e. coli)
20000 escherichia coli,escherichia_coli,escherichia (also e. coli)
"230,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"30,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"30,000 escherichia coli strain 1",escherichia_coli,escherichia (also e. coli)
"300,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"300,000 escherichia coli strain 1",escherichia_coli,escherichia (also e. coli)
"310,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
e. coli o157,escherichia_coli,escherichia (also e. coli)
e. coli probable,escherichia_coli,escherichia (also e. coli)
"32,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"320,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"330,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"340,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"350,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"360,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"40,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
40000 escherichia coli,escherichia_coli,escherichia (also e. coli)
"50,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"500,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"510,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"560,000 escherichia coli strain 1",escherichia_coli,escherichia (also e. coli)
"6,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"60,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"62,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"70,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
700 escherichia coli,escherichia_coli,escherichia (also e. coli)
"700,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"720,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"80,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"850,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
"90,000 escherichia coli",escherichia_coli,escherichia (also e. coli)
escherichia coli,escherichia_coli,escherichia (also e. coli)
escherichia coli (two aerobic bottles),escherichia_coli,escherichia (also e. coli)
escherichia coli cre,escherichia_coli,escherichia (also e. coli)
escherichia coli esbl,escherichia_coli,escherichia (also e. coli)
"escherichia coli for susceptibility results, refer to culture m22987, 8/4/14",escherichia_coli,escherichia (also e. coli)
escherichia coli in both anaerobic bottles,escherichia_coli,escherichia (also e. coli)
escherichia coli o111,escherichia_coli,escherichia (also e. coli)
escherichia coli o145,escherichia_coli,escherichia (also e. coli)
escherichia coli o157,escherichia_coli,escherichia (also e. coli)
escherichia coli o157:h7,escherichia_coli,escherichia (also e. coli)
"escherichia coli resistant to cefepime, ceftazidime and ceftriaxone",escherichia_coli,escherichia (also e. coli)
escherichia coli resistant to ceftazidime and ceftriaxone.,escherichia_coli,escherichia (also e. coli)
"escherichia coli resistant to ceftazidime, ceftraixone and  piperacillin/tazobactam",escherichia_coli,escherichia (also e. coli)
escherichia coli strain 1,escherichia_coli,escherichia (also e. coli)
escherichia coli strain 2,escherichia_coli,escherichia (also e. coli)
escherichia coli strain 3,escherichia_coli,escherichia (also e. coli)
escherichia coli strain 4,escherichia_coli,escherichia (also e. coli)
escherichia coli strain 5,escherichia_coli,escherichia (also e. coli)
escherichia coli two bottles,escherichia_coli,escherichia (also e. coli)
"escherichia coli, esbl-producing strain",escherichia_coli,escherichia (also e. coli)
"escherichia coli, shigatoxin-producing strain",escherichia_coli,escherichia (also e. coli)
multiple drug-resistant escherichia coli,escherichia_coli,escherichia (also e. coli)
escherichia coli confirmed,escherichia_coli,escherichia (also e. coli)
escherichia coli most closely resembles,escherichia_coli,escherichia (also e. coli)
escherichia coli previously identified,escherichia_coli,escherichia (also e. coli)
escherichia coli probable,escherichia_coli,escherichia (also e. coli)
escherichia coli serogroup o157,escherichia_coli,escherichia (also e. coli)
escherichia coli serogroup o26,escherichia_coli,escherichia (also e. coli)
"escherichia coli, shiga toxin-producing",escherichia_coli,escherichia (also e. coli)
escherichia coli/fergusonii,escherichia_coli,escherichia (also e. coli)
gram negative rod e. coli probable,escherichia_coli,escherichia (also e. coli)
gram negative rod not p. aeruginosa e. coli probable,escherichia_coli,escherichia (also e. coli)
most closely resembles escherichia coli,escherichia_coli,escherichia (also e. coli)
escherichia fergusonii,escherichia_fergusonii,escherichia (also e. coli)
escherichia hermannii,escherichia_hermannii,escherichia (also e. coli)
160000 escherichia hermanii,escherichia_sp,escherichia (also e. coli)
escherichia hermanii,escherichia_sp,escherichia (also e. coli)
escherichia species,escherichia_sp,escherichia (also e. coli)
escherichia vulneris,escherichia_vulneris,escherichia (also e. coli)
fusarium species,fusarium_sp,fusarium species
fusarium sp.,fusarium_sp,fusarium species
fusiforms,fusarium_sp,fusarium species
fusobacterium gonidiaformans,fusobacterium_gonidiaformans,fusarium species
fusobacterium gonidiaformans/necrophorum,fusobacterium_gonidiaformans,fusarium species
fusobacterium mortiferum,fusobacterium_mortiferum,fusarium species
